speaker_id,sex,clip_path,degradation,severity_param,severity_value,dnsmos_sig,dnsmos_bak,dnsmos_ovr,nisqa,clipping_rate,crest_factor_db,wada_snr_db,spectral_flatness,hf_energy_ratio,pitch_confidence,c50_db,impulse_snr_db
672,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/672/122797/672-122797-0019.flac,noise_babble,snr_db,0,1.204216079983229,1.2196474814162583,1.0979405603813572,1.1661142110824585,1.5206812652068127e-05,14.597261428833008,6.027612686157227,0.06542843352865185,0.04326948523521423,0.010679073953063905,,
672,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/672/122797/672-122797-0035.flac,noise_babble,snr_db,0,1.233830899836636,1.1808533798311105,1.1163344704526565,1.110141634941101,2.1551724137931033e-05,17.691505432128906,6.249120712280273,0.04011355017854042,0.006464036181569099,0.027886414059886094,,
672,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/672/122797/672-122797-0055.flac,noise_babble,snr_db,0,1.2642029135451327,1.2072613705446729,1.1284666078807792,1.3953403234481812,7.594167679222357e-06,19.142202377319336,4.970252513885498,0.07898139764521875,0.0525975227355957,0.018748940032474515,,
672,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/672/122797/672-122797-0025.flac,noise_babble,snr_db,0,1.2031596071484358,1.1413785651040216,1.1244157125954042,1.1348223686218262,5.846585594013096e-06,21.270559310913086,5.810585975646973,0.11128201592748628,0.041879039257764816,0.014083708072795492,,
672,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/672/122797/672-122797-0064.flac,noise_babble,snr_db,0,1.1932189478058646,1.1456639686638788,1.1033753244928086,1.1951379776000977,4.092992796332678e-06,19.744611740112305,5.629987716674805,0.08968834159080824,0.0717468112707138,0.03939639742691837,,
61,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/61/70968/61-70968-0061.flac,noise_babble,snr_db,0,1.2175982244712884,1.1672630319454762,1.1183270947534558,0.9965654611587524,1.1301989150090416e-05,14.515003204345703,5.337799072265625,0.031035875557158882,0.006024797447025776,0.01524911164953969,,
61,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/61/70968/61-70968-0014.flac,noise_babble,snr_db,0,1.201484787371847,1.1421412715691268,1.116586322015182,1.1043177843093872,8.3500334001336e-06,20.130096435546875,5.223013877868652,0.03057118449115676,0.009190008044242859,0.018355551083574655,,
61,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/61/70970/61-70970-0021.flac,noise_babble,snr_db,0,1.2129534651883387,1.1715084518558951,1.1125755630046952,1.0637431144714355,1.156336725254394e-05,14.971808433532715,5.242455005645752,0.030728945440518483,0.00829953420907259,0.02976314689239987,,
61,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/61/70968/61-70968-0019.flac,noise_babble,snr_db,0,1.184553437596365,1.1584588200403647,1.0905759203758019,1.1983821392059326,1.1415525114155251e-05,16.727069854736328,5.099763870239258,0.05368969908691474,0.014054936356842518,0.017767668317140967,,
61,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/61/70970/61-70970-0028.flac,noise_babble,snr_db,0,1.203926623634578,1.203577262945636,1.0690888082710004,0.9985842704772949,9.541984732824428e-06,17.203601837158203,5.506887912750244,0.031353968579906986,0.010612130165100098,0.014286932861349588,,
260,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/260/123440/260-123440-0008.flac,noise_babble,snr_db,0,1.1888271882360142,1.1861695024893801,1.0794501116983821,1.2700879573822021,1.6688918558077437e-05,13.980531692504883,5.345868110656738,0.018262185156388076,0.0037514243740588427,0.015853419754288764,,
260,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/260/123286/260-123286-0014.flac,noise_babble,snr_db,0,1.1943831999659187,1.1297790717104241,1.0984084937024372,1.0047557353973389,2.0973154362416106e-05,13.863574028015137,6.04965877532959,0.04106341729723021,0.008525410667061806,0.027807897002904963,,
260,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/260/123288/260-123288-0021.flac,noise_babble,snr_db,0,1.1905438831145594,1.1873799311913311,1.0892656384466712,0.8948543071746826,2.3062730627306272e-05,13.591909408569336,6.196357727050781,0.02359154521335697,0.004699465353041887,0.01965399657128731,,
