speaker_id,sex,clip_path,degradation,severity_param,severity_value,dnsmos_sig,dnsmos_bak,dnsmos_ovr,nisqa,clipping_rate,crest_factor_db,wada_snr_db,spectral_flatness,hf_energy_ratio,pitch_confidence,c50_db,impulse_snr_db
672,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/672/122797/672-122797-0019.flac,noise_pink,snr_db,0,2.9357833524677517,1.9172247025893083,1.8285157041709215,0.9928769469261169,1.5206812652068127e-05,13.911160469055176,5.4253950119018555,0.08520513031455973,0.060271747410297394,0.029724880094922246,,
672,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/672/122797/672-122797-0035.flac,noise_pink,snr_db,0,2.31187822126477,1.4994283810072355,1.4745680672963044,1.2854368686676025,2.1551724137931033e-05,18.060401916503906,6.877183437347412,0.07137542406250534,0.015911046415567398,0.024308198171200168,,
672,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/672/122797/672-122797-0055.flac,noise_pink,snr_db,0,2.844994857524196,1.6990632377454393,1.6970525738597606,1.135524034500122,7.594167679222357e-06,20.380956649780273,6.198049068450928,0.1502651893314291,0.09920413047075272,0.010525282936722136,,
672,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/672/122797/672-122797-0025.flac,noise_pink,snr_db,0,1.2320506885785978,1.1233742721788336,1.1184814151256126,1.0454288721084595,5.846585594013096e-06,22.650548934936523,6.396998405456543,0.2066615085203372,0.09115580469369888,0.011170189205302201,,
672,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/672/122797/672-122797-0064.flac,noise_pink,snr_db,0,1.9325385805634243,1.4007767624823113,1.3679230269949523,1.04270601272583,4.092992796332678e-06,19.9996395111084,6.298479080200195,0.1715443452530092,0.13105711340904236,0.01128446487522314,,
61,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/61/70968/61-70968-0061.flac,noise_pink,snr_db,0,1.250692741915773,1.1350058331389088,1.1214160211850557,1.0177648067474365,1.1301989150090416e-05,15.960789680480957,5.575649738311768,0.10882962162483736,0.03635528311133385,0.01024309376590801,,
61,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/61/70968/61-70968-0014.flac,noise_pink,snr_db,0,3.188011287942101,1.9283855682072435,1.8910420111743609,0.9953256249427795,8.3500334001336e-06,22.217504501342773,5.686062812805176,0.10305434220742267,0.039258070290088654,0.010009854066347119,,
61,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/61/70970/61-70970-0021.flac,noise_pink,snr_db,0,3.1751565493559943,1.9671806658063653,1.902275186689006,1.1487253904342651,1.156336725254394e-05,16.461877822875977,5.637682914733887,0.058758107617493865,0.01844620145857334,0.016097463178480775,,
61,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/61/70968/61-70968-0019.flac,noise_pink,snr_db,0,3.292647704966802,2.053423675277246,2.0328768153022665,1.1240156888961792,1.1415525114155251e-05,17.656539916992188,5.640070915222168,0.06809168549954336,0.02349848300218582,0.01752739341561446,,
61,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/61/70970/61-70970-0028.flac,noise_pink,snr_db,0,3.170949417371405,1.9183305362593763,1.895725654213415,1.1175917387008667,9.541984732824428e-06,18.304458618164062,5.632973670959473,0.08673319702596229,0.02958960272371769,0.010968765165178206,,
260,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/260/123440/260-123440-0008.flac,noise_pink,snr_db,0,1.3464251570345893,1.150166291307158,1.1602309736604774,0.9202483296394348,1.6688918558077437e-05,12.43199348449707,5.24024772644043,0.045436130630792396,0.018029160797595978,0.023624676984532494,,
260,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/260/123286/260-123286-0014.flac,noise_pink,snr_db,0,1.2044945612125422,1.1637680601191867,1.0831146516164911,1.1324833631515503,2.0973154362416106e-05,15.897726058959961,6.038160800933838,0.09856153357502519,0.038332756608724594,0.026560877323939778,,
260,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/260/123288/260-123288-0021.flac,noise_pink,snr_db,0,1.2489473980174002,1.1723267532490103,1.115075911687795,0.9336497187614441,2.3062730627306272e-05,13.924360275268555,5.947542190551758,0.06570444745827017,0.024806804955005646,0.0399372082234577,,
260,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/260/123286/260-123286-0023.flac,noise_pink,snr_db,0,2.916774603408981,1.6720145539565432,1.7172311471228796,1.1474175453186035,1.0638297872340426e-05,15.473806381225586,6.145047664642334,0.08416110380956356,0.030137863010168076,0.014256962827234942,,
260,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/260/123440/260-123440-0011.flac,noise_pink,snr_db,0,2.7777863628388437,1.6166099148253033,1.6206600724502325,0.9271961450576782,1.2833675564681725e-05,13.528417587280273,5.028288841247559,0.05036623105110626,0.014143572188913822,0.06613657570955075,,
6930,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/6930/75918/6930-75918-0000.flac,noise_pink,snr_db,0,1.465782195654296,1.1518868733518095,1.218483654318031,1.0612409114837646,1.783166904422254e-05,16.684476852416992,5.195446491241455,0.14339318673510282,0.10939575731754303,0.0,,
6930,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/6930/81414/6930-81414-0015.flac,noise_pink,snr_db,0,1.1891459454063038,1.1080884516269163,1.1073442615901183,1.1160438060760498,1.675603217158177e-05,18.3487548828125,5.6746931076049805,0.15732404227960978,0.07500681281089783,0.0,,
6930,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/6930/81414/6930-81414-0006.flac,noise_pink,snr_db,0,1.6566176296983293,1.258724173107896,1.276215168523143,1.1518232822418213,9.191176470588234e-06,19.59454917907715,5.479822635650635,0.19244693129383839,0.16409799456596375,0.010000549403546386,,
6930,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/6930/76324/6930-76324-0026.flac,noise_pink,snr_db,0,1.419420925164788,1.2552083388335393,1.1349383729508833,0.9765369296073914,2.025931928687196e-05,20.7022647857666,5.9275126457214355,0.17992729852544118,0.08362443745136261,0.0,,
6930,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/6930/75918/6930-75918-0013.flac,noise_pink,snr_db,0,1.678101344056337,1.280521556353401,1.2810230615344487,1.3811514377593994,2.1258503401360543e-05,19.91828727722168,6.035390853881836,0.09514001309899761,0.0707818791270256,0.0,,
5105,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/5105/28241/5105-28241-0008.flac,noise_pink,snr_db,0,3.5089485006228833,2.0080266035854875,2.1007200551910907,1.1211649179458618,7.318501170960187e-06,20.668067932128906,6.307941436767578,0.09688597968569118,0.03396444022655487,0.010961622145832945,,
5105,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/5105/28241/5105-28241-0003.flac,noise_pink,snr_db,0,1.1948182780299244,1.0729093500228253,1.117501375275124,1.0614136457443237,1.57035175879397e-05,19.092329025268555,5.921693801879883,0.16009535660711616,0.13424719870090485,0.0,,
5105,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/5105/28241/5105-28241-0018.flac,noise_pink,snr_db,0,3.2850813379032666,1.9593777121343898,1.971420620154105,1.0987412929534912,4.871395167575994e-06,19.204219818115234,6.144001007080078,0.12372517669949307,0.042748287320137024,0.013272972359411514,,
5105,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/5105/28233/5105-28233-0005.flac,noise_pink,snr_db,0,3.2446221591667332,1.8941726775036143,1.8396299347765446,0.9111177325248718,5.487269534679544e-06,22.160980224609375,6.154605865478516,0.12549375639014193,0.04160429164767265,0.010965506432460697,,
5105,M,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/5105/28240/5105-28240-0001.flac,noise_pink,snr_db,0,2.391595794737003,1.4800446428160132,1.5517603817621033,1.1220365762710571,3.890445066915655e-06,21.90485191345215,6.452248573303223,0.09064858616657291,0.028741462156176567,0.017161668108284196,,
4507,F,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/4507/16021/4507-16021-0042.flac,noise_pink,snr_db,0,1.285149675728803,1.1847449132599879,1.1400975490568355,0.9557273387908936,6.024096385542168e-06,15.764370918273926,6.220798492431641,0.0936558190056235,0.037905216217041016,0.03236510557027391,,
4507,F,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/4507/16021/4507-16021-0054.flac,noise_pink,snr_db,0,1.3464860948935204,1.2052647105369017,1.1736129797232333,1.03665292263031,1.4484356894553882e-05,14.847115516662598,7.470860004425049,0.04178064549605884,0.015181377530097961,0.10242314639985703,,
4507,F,/Volumes/LPM03 storage/Datasets/Audio/LibriSpeech/LibriSpeech/test-clean/4507/16021/4507-16021-0048.flac,noise_pink,snr_db,0,2.402235396747269,1.5154026705871622,1.528231227499678,0.917767345905304,1.1984659635666346e-05,17.898305892944336,6.107150077819824,0.09814283161336125,0.025314394384622574,0.049937841463274554,,
